1 , 3.04322e+034
2 , 1.21729e+035
3 , 2.7389e+035
4 , 4.86915e+035
5 , 7.60804e+035
6 , 1.09556e+036
7 , 1.49118e+036
8 , 1.94766e+036
9 , 2.46501e+036
10 , 3.04322e+036
11 , 3.68229e+036
12 , 4.38223e+036
13 , 5.14304e+036
14 , 5.96471e+036
15 , 6.84724e+036
16 , 7.79064e+036
17 , 8.7949e+036
18 , 9.86002e+036
19 , 1.0986e+037
20 , 1.21729e+037
21 , 1.34206e+037
22 , 1.47292e+037
23 , 1.60986e+037
24 , 1.75289e+037
25 , 1.90201e+037
26 , 2.05721e+037
27 , 2.21851e+037
28 , 2.38588e+037
29 , 2.55935e+037
30 , 2.7389e+037
31 , 2.92453e+037
32 , 3.11625e+037
33 , 3.31406e+037
34 , 3.51796e+037
35 , 3.72794e+037
36 , 3.94401e+037
37 , 4.16616e+037
38 , 4.39441e+037
39 , 4.62873e+037
40 , 4.86915e+037
41 , 5.11565e+037
42 , 5.36823e+037
43 , 5.62691e+037
44 , 5.89167e+037
45 , 6.16251e+037
46 , 6.43945e+037
47 , 6.72247e+037
48 , 7.01157e+037
49 , 7.30676e+037
50 , 7.60804e+037
51 , 7.91541e+037
52 , 8.22886e+037
53 , 8.5484e+037
54 , 8.87402e+037
55 , 9.20573e+037
56 , 9.54353e+037
57 , 9.88741e+037
58 , 1.02374e+038
59 , 1.05934e+038
60 , 1.09556e+038
61 , 1.13238e+038
62 , 1.16981e+038
63 , 1.20785e+038
64 , 1.2465e+038
65 , 1.28576e+038
66 , 1.32563e+038
67 , 1.3661e+038
68 , 1.40718e+038
69 , 1.44888e+038
70 , 1.49118e+038
71 , 1.53409e+038
72 , 1.5776e+038
73 , 1.62173e+038
74 , 1.66647e+038
75 , 1.71181e+038
76 , 1.75776e+038
77 , 1.80432e+038
78 , 1.85149e+038
79 , 1.89927e+038
80 , 1.94766e+038
81 , 1.99665e+038
82 , 2.04626e+038
83 , 2.09647e+038
84 , 2.14729e+038
85 , 2.19872e+038
86 , 2.25076e+038
87 , 2.30341e+038
88 , 2.35667e+038
89 , 2.41053e+038
90 , 2.46501e+038
91 , 2.52009e+038
92 , 2.57578e+038
93 , 2.63208e+038
94 , 2.68899e+038
95 , 2.7465e+038
96 , 2.80463e+038
97 , 2.86336e+038
98 , 2.92271e+038
99 , 2.98266e+038
100 , 3.04322e+038
101 , 3.10439e+038
102 , 3.16616e+038
103 , 3.22855e+038
104 , 3.29154e+038
105 , 3.35515e+038
106 , 3.41936e+038
107 , 3.48418e+038
108 , 3.54961e+038
109 , 3.61565e+038
110 , 3.68229e+038
111 , 3.74955e+038
112 , 3.81741e+038
113 , 3.88588e+038
114 , 3.95496e+038
115 , 4.02465e+038
116 , 4.09495e+038
117 , 4.16586e+038
118 , 4.23738e+038
119 , 4.3095e+038
120 , 4.38223e+038
121 , 4.45557e+038
122 , 4.52952e+038
123 , 4.60408e+038
124 , 4.67925e+038
125 , 4.75503e+038
126 , 4.83141e+038
127 , 4.9084e+038
128 , 4.98601e+038
129 , 5.06422e+038
130 , 5.14304e+038
131 , 5.22246e+038
132 , 5.3025e+038
133 , 5.38315e+038
134 , 5.4644e+038
135 , 5.54626e+038
136 , 5.62873e+038
137 , 5.71181e+038
138 , 5.7955e+038
139 , 5.8798e+038
140 , 5.96471e+038
141 , 6.05022e+038
142 , 6.13634e+038
143 , 6.22307e+038
144 , 6.31041e+038
145 , 6.39836e+038
146 , 6.48692e+038
147 , 6.57609e+038
148 , 6.66586e+038
149 , 6.75625e+038
150 , 6.84724e+038
151 , 6.93884e+038
152 , 7.03105e+038
153 , 7.12387e+038
154 , 7.21729e+038
155 , 7.31133e+038
156 , 7.40597e+038
157 , 7.50123e+038
158 , 7.59709e+038
159 , 7.69356e+038
160 , 7.79064e+038
161 , 7.88832e+038
162 , 7.98662e+038
163 , 8.08552e+038
164 , 8.18504e+038
165 , 8.28516e+038
166 , 8.38589e+038
167 , 8.48723e+038
168 , 8.58918e+038
169 , 8.69173e+038
170 , 8.7949e+038
171 , 8.89867e+038
172 , 9.00305e+038
173 , 9.10804e+038
174 , 9.21364e+038
175 , 9.31985e+038
176 , 9.42667e+038
177 , 9.53409e+038
178 , 9.64213e+038
179 , 9.75077e+038
180 , 9.86002e+038
181 , 9.96988e+038
182 , 1.00804e+039
183 , 1.01914e+039
184 , 1.03031e+039
185 , 1.04154e+039
186 , 1.05283e+039
187 , 1.06418e+039
188 , 1.07559e+039
189 , 1.08707e+039
190 , 1.0986e+039
191 , 1.1102e+039
192 , 1.12185e+039
193 , 1.13357e+039
194 , 1.14535e+039
195 , 1.15718e+039
196 , 1.16908e+039
197 , 1.18104e+039
198 , 1.19306e+039
199 , 1.20514e+039
200 , 1.21729e+039
201 , 1.22949e+039
202 , 1.24175e+039
203 , 1.25408e+039
204 , 1.26647e+039
205 , 1.27891e+039
206 , 1.29142e+039
207 , 1.30399e+039
208 , 1.31662e+039
209 , 1.32931e+039
210 , 1.34206e+039
211 , 1.35487e+039
212 , 1.36774e+039
213 , 1.38068e+039
214 , 1.39367e+039
215 , 1.40673e+039
216 , 1.41984e+039
217 , 1.43302e+039
218 , 1.44626e+039
219 , 1.45956e+039
220 , 1.47292e+039
221 , 1.48634e+039
222 , 1.49982e+039
223 , 1.51336e+039
224 , 1.52696e+039
225 , 1.54063e+039
226 , 1.55435e+039
227 , 1.56814e+039
228 , 1.58199e+039
229 , 1.59589e+039
230 , 1.60986e+039
231 , 1.62389e+039
232 , 1.63798e+039
233 , 1.65213e+039
